17.0,3.75,0.0,71.25,18.8125,7.5,3.75,76.125,-1
17.0,3.75,0.0,76.125,18.8125,7.5,3.75,81.0,-1
17.0,3.75,3.75,71.25,18.8125,7.5,7.5,76.125,1
17.0,3.75,3.75,76.125,18.8125,7.5,7.5,81.0,1
18.8125,0.0,0.0,71.25,20.625,3.75,3.75,76.125,1
18.8125,0.0,0.0,76.125,20.625,3.75,3.75,81.0,1
18.8125,0.0,3.75,71.25,20.625,3.75,7.5,76.125,1
18.8125,0.0,3.75,76.125,20.625,3.75,7.5,81.0,1
18.8125,3.75,0.0,71.25,20.625,7.5,3.75,76.125,-1
18.8125,3.75,0.0,76.125,20.625,7.5,3.75,81.0,-1
18.8125,3.75,3.75,71.25,20.625,7.5,7.5,76.125,1
18.8125,3.75,3.75,76.125,20.625,7.5,7.5,81.0,1
17.0,0.0,7.5,61.5,18.8125,3.75,11.25,66.375,1
17.0,0.0,7.5,66.375,18.8125,3.75,11.25,71.25,1
17.0,0.0,11.25,61.5,18.8125,3.75,15.0,66.375,1
17.0,0.0,11.25,66.375,18.8125,3.75,15.0,71.25,1
17.0,3.75,7.5,61.5,18.8125,7.5,11.25,66.375,1
17.0,3.75,7.5,66.375,18.8125,7.5,11.25,71.25,1
17.0,3.75,11.25,61.5,18.8125,7.5,15.0,66.375,1
17.0,3.75,11.25,66.375,18.8125,7.5,15.0,71.25,1
18.8125,0.0,7.5,61.5,20.625,3.75,11.25,66.375,1
18.8125,0.0,7.5,66.375,20.625,3.75,11.25,71.25,1
18.8125,0.0,11.25,61.5,20.625,3.75,15.0,66.375,1
18.8125,0.0,11.25,66.375,20.625,3.75,15.0,71.25,1
18.8125,3.75,7.5,61.5,20.625,7.5,11.25,66.375,1
18.8125,3.75,7.5,66.375,20.625,7.5,11.25,71.25,1
18.8125,3.75,11.25,61.5,20.625,7.5,15.0,66.375,1
18.8125,3.75,11.25,66.375,20.625,7.5,15.0,71.25,1
17.0,0.0,7.5,71.25,18.8125,3.75,11.25,76.125,1
17.0,0.0,7.5,76.125,18.8125,3.75,11.25,81.0,1
17.0,0.0,11.25,71.25,18.8125,3.75,15.0,76.125,1
17.0,0.0,11.25,76.125,18.8125,3.75,15.0,81.0,1
17.0,3.75,7.5,71.25,18.8125,7.5,11.25,76.125,1
17.0,3.75,7.5,76.125,18.8125,7.5,11.25,81.0,1
17.0,3.75,11.25,71.25,18.8125,7.5,15.0,76.125,1
17.0,3.75,11.25,76.125,18.8125,7.5,15.0,81.0,1
18.8125,0.0,7.5,71.25,20.625,3.75,11.25,76.125,1
18.8125,0.0,7.5,76.125,20.625,3.75,11.25,81.0,1
18.8125,0.0,11.25,71.25,20.625,3.75,15.0,76.125,1
18.8125,0.0,11.25,76.125,20.625,3.75,15.0,81.0,1
18.8125,3.75,7.5,71.25,20.625,7.5,11.25,76.125,1
18.8125,3.75,7.5,76.125,20.625,7.5,11.25,81.0,1
18.8125,3.75,11.25,71.25,20.625,7.5,15.0,76.125,1
18.8125,3.75,11.25,76.125,20.625,7.5,15.0,81.0,1
17.0,7.5,0.0,61.5,20.625,15.0,7.5,71.25,-1
17.0,7.5,0.0,71.25,20.625,15.0,7.5,81.0,-1
17.0,7.5,7.5,61.5,18.8125,11.25,11.25,66.375,1
17.0,7.5,7.5,66.375,18.8125,11.25,11.25,71.25,1
17.0,7.5,11.25,61.5,18.8125,11.25,15.0,66.375,1
17.0,7.5,11.25,66.375,18.8125,11.25,15.0,71.25,1
17.0,11.25,7.5,61.5,18.8125,15.0,11.25,66.375,-1
17.0,11.25,7.5,66.375,18.8125,15.0,11.25,71.25,-1
17.0,11.25,11.25,61.5,18.8125,15.0,15.0,66.375,1
17.0,11.25,11.25,66.375,18.8125,15.0,15.0,71.25,1
18.8125,7.5,7.5,61.5,20.625,11.25,11.25,66.375,1
18.8125,7.5,7.5,66.375,20.625,11.25,11.25,71.25,1
18.8125,7.5,11.25,61.5,20.625,11.25,15.0,66.375,1
18.8125,7.5,11.25,66.375,20.625,11.25,15.0,71.25,1
18.8125,11.25,7.5,61.5,20.625,15.0,11.25,66.375,-1
18.8125,11.25,7.5,66.375,20.625,15.0,11.25,71.25,-1
18.8125,11.25,11.25,61.5,20.625,15.0,15.0,66.375,1
18.8125,11.25,11.25,66.375,20.625,15.0,15.0,71.25,1
17.0,7.5,7.5,71.25,18.8125,11.25,11.25,76.125,1
17.0,7.5,7.5,76.125,18.8125,11.25,11.25,81.0,1
17.0,7.5,11.25,71.25,18.8125,11.25,15.0,76.125,1
17.0,7.5,11.25,76.125,18.8125,11.25,15.0,81.0,1
17.0,11.25,7.5,71.25,18.8125,15.0,11.25,76.125,-1
17.0,11.25,7.5,76.125,18.8125,15.0,11.25,81.0,-1
17.0,11.25,11.25,71.25,18.8125,15.0,15.0,76.125,1
17.0,11.25,11.25,76.125,18.8125,15.0,15.0,81.0,1
18.8125,7.5,7.5,71.25,20.625,11.25,11.25,76.125,1
18.8125,7.5,7.5,76.125,20.625,11.25,11.25,81.0,1
18.8125,7.5,11.25,71.25,20.625,11.25,15.0,76.125,1
18.8125,7.5,11.25,76.125,20.625,11.25,15.0,81.0,1
18.8125,11.25,7.5,71.25,20.625,15.0,11.25,76.125,-1
18.8125,11.25,7.5,76.125,20.625,15.0,11.25,81.0,-1
18.8125,11.25,11.25,71.25,20.625,15.0,15.0,76.125,1
18.8125,11.25,11.25,76.125,20.625,15.0,15.0,81.0,1
20.625,0.0,0.0,61.5,22.4375,3.75,3.75,66.375,-1
20.625,0.0,0.0,66.375,22.4375,3.75,3.75,71.25,-1
20.625,0.0,3.75,61.5,22.4375,3.75,7.5,66.375,-1
20.625,0.0,3.75,66.375,22.4375,3.75,7.5,71.25,1
20.625,3.75,0.0,61.5,22.4375,7.5,3.75,66.375,-1
20.625,3.75,0.0,66.375,22.4375,7.5,3.75,71.25,-1
20.625,3.75,3.75,61.5,22.4375,7.5,7.5,66.375,-1
20.625,3.75,3.75,66.375,22.4375,7.5,7.5,71.25,1
22.4375,0.0,0.0,61.5,24.25,3.75,3.75,66.375,-1
22.4375,0.0,0.0,66.375,24.25,3.75,3.75,71.25,-1
22.4375,0.0,3.75,61.5,24.25,3.75,7.5,66.375,-1
22.4375,0.0,3.75,66.375,24.25,3.75,7.5,71.25,1
22.4375,3.75,0.0,61.5,24.25,7.5,3.75,66.375,-1
22.4375,3.75,0.0,66.375,24.25,7.5,3.75,71.25,-1
22.4375,3.75,3.75,61.5,24.25,7.5,7.5,66.375,-1
22.4375,3.75,3.75,66.375,24.25,7.5,7.5,71.25,1
20.625,0.0,0.0,71.25,22.4375,3.75,3.75,76.125,1
20.625,0.0,0.0,76.125,22.4375,3.75,3.75,81.0,1
20.625,0.0,3.75,71.25,22.4375,3.75,7.5,76.125,1
20.625,0.0,3.75,76.125,22.4375,3.75,7.5,81.0,1
20.625,3.75,0.0,71.25,22.4375,7.5,3.75,76.125,-1
20.625,3.75,0.0,76.125,22.4375,7.5,3.75,81.0,-1
20.625,3.75,3.75,71.25,22.4375,7.5,7.5,76.125,1
20.625,3.75,3.75,76.125,22.4375,7.5,7.5,81.0,1
22.4375,0.0,0.0,71.25,24.25,3.75,3.75,76.125,1
22.4375,0.0,0.0,76.125,24.25,3.75,3.75,81.0,1
22.4375,0.0,3.75,71.25,24.25,3.75,7.5,76.125,1
22.4375,0.0,3.75,76.125,24.25,3.75,7.5,81.0,1
22.4375,3.75,0.0,71.25,24.25,7.5,3.75,76.125,-1
22.4375,3.75,0.0,76.125,24.25,7.5,3.75,81.0,-1
22.4375,3.75,3.75,71.25,24.25,7.5,7.5,76.125,1
22.4375,3.75,3.75,76.125,24.25,7.5,7.5,81.0,1
20.625,0.0,7.5,61.5,22.4375,3.75,11.25,66.375,1
20.625,0.0,7.5,66.375,22.4375,3.75,11.25,71.25,1
20.625,0.0,11.25,61.5,22.4375,3.75,15.0,66.375,1
20.625,0.0,11.25,66.375,22.4375,3.75,15.0,71.25,1
20.625,3.75,7.5,61.5,22.4375,7.5,11.25,66.375,1
20.625,3.75,7.5,66.375,22.4375,7.5,11.25,71.25,1
20.625,3.75,11.25,61.5,22.4375,7.5,15.0,66.375,1
20.625,3.75,11.25,66.375,22.4375,7.5,15.0,71.25,1
22.4375,0.0,7.5,61.5,24.25,3.75,11.25,66.375,1
22.4375,0.0,7.5,66.375,24.25,3.75,11.25,71.25,1
22.4375,0.0,11.25,61.5,24.25,3.75,15.0,66.375,1
22.4375,0.0,11.25,66.375,24.25,3.75,15.0,71.25,1
22.4375,3.75,7.5,61.5,24.25,7.5,11.25,66.375,1
22.4375,3.75,7.5,66.375,24.25,7.5,11.25,71.25,1
22.4375,3.75,11.25,61.5,24.25,7.5,15.0,66.375,1
22.4375,3.75,11.25,66.375,24.25,7.5,15.0,71.25,1
20.625,0.0,7.5,71.25,22.4375,3.75,11.25,76.125,1
20.625,0.0,7.5,76.125,22.4375,3.75,11.25,81.0,1
20.625,0.0,11.25,71.25,22.4375,3.75,15.0,76.125,1
20.625,0.0,11.25,76.125,22.4375,3.75,15.0,81.0,1
20.625,3.75,7.5,71.25,22.4375,7.5,11.25,76.125,1
20.625,3.75,7.5,76.125,22.4375,7.5,11.25,81.0,1
20.625,3.75,11.25,71.25,22.4375,7.5,15.0,76.125,1
20.625,3.75,11.25,76.125,22.4375,7.5,15.0,81.0,1
22.4375,0.0,7.5,71.25,24.25,3.75,11.25,76.125,1
22.4375,0.0,7.5,76.125,24.25,3.75,11.25,81.0,1
22.4375,0.0,11.25,71.25,24.25,3.75,15.0,76.125,1
22.4375,0.0,11.25,76.125,24.25,3.75,15.0,81.0,1
22.4375,3.75,7.5,71.25,24.25,7.5,11.25,76.125,1
22.4375,3.75,7.5,76.125,24.25,7.5,11.25,81.0,1
22.4375,3.75,11.25,71.25,24.25,7.5,15.0,76.125,1
22.4375,3.75,11.25,76.125,24.25,7.5,15.0,81.0,1
20.625,7.5,0.0,61.5,24.25,15.0,7.5,71.25,-1
20.625,7.5,0.0,71.25,24.25,15.0,7.5,81.0,-1
20.625,7.5,7.5,61.5,22.4375,11.25,11.25,66.375,1
20.625,7.5,7.5,66.375,22.4375,11.25,11.25,71.25,1
20.625,7.5,11.25,61.5,22.4375,11.25,15.0,66.375,1
20.625,7.5,11.25,66.375,22.4375,11.25,15.0,71.25,1
20.625,11.25,7.5,61.5,22.4375,15.0,11.25,66.375,-1
20.625,11.25,7.5,66.375,22.4375,15.0,11.25,71.25,-1
20.625,11.25,11.25,61.5,22.4375,15.0,15.0,66.375,1
20.625,11.25,11.25,66.375,22.4375,15.0,15.0,71.25,1
22.4375,7.5,7.5,61.5,24.25,11.25,11.25,66.375,1
22.4375,7.5,7.5,66.375,24.25,11.25,11.25,71.25,1
22.4375,7.5,11.25,61.5,24.25,11.25,15.0,66.375,1
22.4375,7.5,11.25,66.375,24.25,11.25,15.0,71.25,1
22.4375,11.25,7.5,61.5,24.25,15.0,11.25,66.375,-1
22.4375,11.25,7.5,66.375,24.25,15.0,11.25,71.25,-1
22.4375,11.25,11.25,61.5,24.25,15.0,15.0,66.375,1
22.4375,11.25,11.25,66.375,24.25,15.0,15.0,71.25,1
20.625,7.5,7.5,71.25,22.4375,11.25,11.25,76.125,1
20.625,7.5,7.5,76.125,22.4375,11.25,11.25,81.0,1
20.625,7.5,11.25,71.25,22.4375,11.25,15.0,76.125,1
20.625,7.5,11.25,76.125,22.4375,11.25,15.0,81.0,1
20.625,11.25,7.5,71.25,22.4375,15.0,11.25,76.125,-1
20.625,11.25,7.5,76.125,22.4375,15.0,11.25,81.0,-1
20.625,11.25,11.25,71.25,22.4375,15.0,15.0,76.125,1
20.625,11.25,11.25,76.125,22.4375,15.0,15.0,81.0,1
22.4375,7.5,7.5,71.25,24.25,11.25,11.25,76.125,1
22.4375,7.5,7.5,76.125,24.25,11.25,11.25,81.0,1
22.4375,7.5,11.25,71.25,24.25,11.25,15.0,76.125,1
22.4375,7.5,11.25,76.125,24.25,11.25,15.0,81.0,1
22.4375,11.25,7.5,71.25,24.25,15.0,11.25,76.125,-1
22.4375,11.25,7.5,76.125,24.25,15.0,11.25,81.0,-1
22.4375,11.25,11.25,71.25,24.25,15.0,15.0,76.125,1
22.4375,11.25,11.25,76.125,24.25,15.0,15.0,81.0,1
17.0,0.0,15.0,42.0,20.625,7.5,22.5,51.75,-1
17.0,0.0,15.0,51.75,18.8125,3.75,18.75,56.625,1
17.0,0.0,15.0,56.625,18.8125,3.75,18.75,61.5,1
17.0,0.0,18.75,51.75,18.8125,3.75,22.5,56.625,1
17.0,0.0,18.75,56.625,18.8125,3.75,22.5,61.5,1
17.0,3.75,15.0,51.75,18.8125,7.5,18.75,56.625,1
17.0,3.75,15.0,56.625,18.8125,7.5,18.75,61.5,1
17.0,3.75,18.75,51.75,18.8125,7.5,22.5,56.625,1
17.0,3.75,18.75,56.625,18.8125,7.5,22.5,61.5,1
18.8125,0.0,15.0,51.75,20.625,3.75,18.75,56.625,1
18.8125,0.0,15.0,56.625,20.625,3.75,18.75,61.5,1
18.8125,0.0,18.75,51.75,20.625,3.75,22.5,56.625,1
18.8125,0.0,18.75,56.625,20.625,3.75,22.5,61.5,1
18.8125,3.75,15.0,51.75,20.625,7.5,18.75,56.625,1
18.8125,3.75,15.0,56.625,20.625,7.5,18.75,61.5,1
18.8125,3.75,18.75,51.75,20.625,7.5,22.5,56.625,1
18.8125,3.75,18.75,56.625,20.625,7.5,22.5,61.5,1
17.0,0.0,22.5,42.0,18.8125,3.75,26.25,46.875,-1
17.0,0.0,22.5,46.875,18.8125,3.75,26.25,51.75,1
17.0,0.0,26.25,42.0,18.8125,3.75,30.0,46.875,1
17.0,0.0,26.25,46.875,18.8125,3.75,30.0,51.75,1
17.0,3.75,22.5,42.0,18.8125,7.5,26.25,46.875,-1
17.0,3.75,22.5,46.875,18.8125,7.5,26.25,51.75,1
17.0,3.75,26.25,42.0,18.8125,7.5,30.0,46.875,1
17.0,3.75,26.25,46.875,18.8125,7.5,30.0,51.75,1
18.8125,0.0,22.5,42.0,20.625,3.75,26.25,46.875,-1
18.8125,0.0,22.5,46.875,20.625,3.75,26.25,51.75,1
18.8125,0.0,26.25,42.0,20.625,3.75,30.0,46.875,1
18.8125,0.0,26.25,46.875,20.625,3.75,30.0,51.75,1
18.8125,3.75,22.5,42.0,20.625,7.5,26.25,46.875,-1
18.8125,3.75,22.5,46.875,20.625,7.5,26.25,51.75,1
18.8125,3.75,26.25,42.0,20.625,7.5,30.0,46.875,1
18.8125,3.75,26.25,46.875,20.625,7.5,30.0,51.75,1
17.0,0.0,22.5,51.75,18.8125,3.75,26.25,56.625,1
17.0,0.0,22.5,56.625,18.8125,3.75,26.25,61.5,1
17.0,0.0,26.25,51.75,18.8125,3.75,30.0,56.625,1
17.0,0.0,26.25,56.625,18.8125,3.75,30.0,61.5,1
17.0,3.75,22.5,51.75,18.8125,7.5,26.25,56.625,1
17.0,3.75,22.5,56.625,18.8125,7.5,26.25,61.5,1
17.0,3.75,26.25,51.75,18.8125,7.5,30.0,56.625,1
17.0,3.75,26.25,56.625,18.8125,7.5,30.0,61.5,1
18.8125,0.0,22.5,51.75,20.625,3.75,26.25,56.625,1
18.8125,0.0,22.5,56.625,20.625,3.75,26.25,61.5,1
18.8125,0.0,26.25,51.75,20.625,3.75,30.0,56.625,1
18.8125,0.0,26.25,56.625,20.625,3.75,30.0,61.5,1
18.8125,3.75,22.5,51.75,20.625,7.5,26.25,56.625,1
18.8125,3.75,22.5,56.625,20.625,7.5,26.25,61.5,1
18.8125,3.75,26.25,51.75,20.625,7.5,30.0,56.625,1
18.8125,3.75,26.25,56.625,20.625,7.5,30.0,61.5,1
17.0,7.5,15.0,42.0,20.625,15.0,22.5,51.75,-1
17.0,7.5,15.0,51.75,18.8125,11.25,18.75,56.625,1
17.0,7.5,15.0,56.625,18.8125,11.25,18.75,61.5,1
17.0,7.5,18.75,51.75,18.8125,11.25,22.5,56.625,1
17.0,7.5,18.75,56.625,18.8125,11.25,22.5,61.5,1
17.0,11.25,15.0,51.75,18.8125,15.0,18.75,56.625,1
17.0,11.25,15.0,56.625,18.8125,15.0,18.75,61.5,1
17.0,11.25,18.75,51.75,18.8125,15.0,22.5,56.625,1
17.0,11.25,18.75,56.625,18.8125,15.0,22.5,61.5,1
18.8125,7.5,15.0,51.75,20.625,11.25,18.75,56.625,1
18.8125,7.5,15.0,56.625,20.625,11.25,18.75,61.5,1
18.8125,7.5,18.75,51.75,20.625,11.25,22.5,56.625,1
18.8125,7.5,18.75,56.625,20.625,11.25,22.5,61.5,1
18.8125,11.25,15.0,51.75,20.625,15.0,18.75,56.625,1
18.8125,11.25,15.0,56.625,20.625,15.0,18.75,61.5,1
18.8125,11.25,18.75,51.75,20.625,15.0,22.5,56.625,1
18.8125,11.25,18.75,56.625,20.625,15.0,22.5,61.5,1
17.0,7.5,22.5,42.0,18.8125,11.25,26.25,46.875,-1
17.0,7.5,22.5,46.875,18.8125,11.25,26.25,51.75,1
17.0,7.5,26.25,42.0,18.8125,11.25,30.0,46.875,1
17.0,7.5,26.25,46.875,18.8125,11.25,30.0,51.75,1
17.0,11.25,22.5,42.0,18.8125,15.0,26.25,46.875,-1
17.0,11.25,22.5,46.875,18.8125,15.0,26.25,51.75,1
17.0,11.25,26.25,42.0,18.8125,15.0,30.0,46.875,1
17.0,11.25,26.25,46.875,18.8125,15.0,30.0,51.75,1
18.8125,7.5,22.5,42.0,20.625,11.25,26.25,46.875,-1
18.8125,7.5,22.5,46.875,20.625,11.25,26.25,51.75,1
18.8125,7.5,26.25,42.0,20.625,11.25,30.0,46.875,1
18.8125,7.5,26.25,46.875,20.625,11.25,30.0,51.75,1
18.8125,11.25,22.5,42.0,20.625,15.0,26.25,46.875,-1
18.8125,11.25,22.5,46.875,20.625,15.0,26.25,51.75,1
18.8125,11.25,26.25,42.0,20.625,15.0,30.0,46.875,1
18.8125,11.25,26.25,46.875,20.625,15.0,30.0,51.75,1
17.0,7.5,22.5,51.75,18.8125,11.25,26.25,56.625,1
17.0,7.5,22.5,56.625,18.8125,11.25,26.25,61.5,1
17.0,7.5,26.25,51.75,18.8125,11.25,30.0,56.625,1
17.0,7.5,26.25,56.625,18.8125,11.25,30.0,61.5,1
17.0,11.25,22.5,51.75,18.8125,15.0,26.25,56.625,1
17.0,11.25,22.5,56.625,18.8125,15.0,26.25,61.5,1
17.0,11.25,26.25,51.75,18.8125,15.0,30.0,56.625,1
17.0,11.25,26.25,56.625,18.8125,15.0,30.0,61.5,1
18.8125,7.5,22.5,51.75,20.625,11.25,26.25,56.625,1
18.8125,7.5,22.5,56.625,20.625,11.25,26.25,61.5,1
18.8125,7.5,26.25,51.75,20.625,11.25,30.0,56.625,1
18.8125,7.5,26.25,56.625,20.625,11.25,30.0,61.5,1
18.8125,11.25,22.5,51.75,20.625,15.0,26.25,56.625,1
18.8125,11.25,22.5,56.625,20.625,15.0,26.25,61.5,1
18.8125,11.25,26.25,51.75,20.625,15.0,30.0,56.625,1
18.8125,11.25,26.25,56.625,20.625,15.0,30.0,61.5,1
20.625,0.0,15.0,42.0,24.25,7.5,22.5,51.75,-1
20.625,0.0,15.0,51.75,22.4375,3.75,18.75,56.625,1
20.625,0.0,15.0,56.625,22.4375,3.75,18.75,61.5,1
20.625,0.0,18.75,51.75,22.4375,3.75,22.5,56.625,1
20.625,0.0,18.75,56.625,22.4375,3.75,22.5,61.5,1
20.625,3.75,15.0,51.75,22.4375,7.5,18.75,56.625,1
20.625,3.75,15.0,56.625,22.4375,7.5,18.75,61.5,1
20.625,3.75,18.75,51.75,22.4375,7.5,22.5,56.625,1
20.625,3.75,18.75,56.625,22.4375,7.5,22.5,61.5,1
22.4375,0.0,15.0,51.75,24.25,3.75,18.75,56.625,1
22.4375,0.0,15.0,56.625,24.25,3.75,18.75,61.5,1
22.4375,0.0,18.75,51.75,24.25,3.75,22.5,56.625,1
22.4375,0.0,18.75,56.625,24.25,3.75,22.5,61.5,1
22.4375,3.75,15.0,51.75,24.25,7.5,18.75,56.625,1
22.4375,3.75,15.0,56.625,24.25,7.5,18.75,61.5,1
22.4375,3.75,18.75,51.75,24.25,7.5,22.5,56.625,1
22.4375,3.75,18.75,56.625,24.25,7.5,22.5,61.5,1
20.625,0.0,22.5,42.0,22.4375,3.75,26.25,46.875,-1
20.625,0.0,22.5,46.875,22.4375,3.75,26.25,51.75,1
20.625,0.0,26.25,42.0,22.4375,3.75,30.0,46.875,1
20.625,0.0,26.25,46.875,22.4375,3.75,30.0,51.75,1
20.625,3.75,22.5,42.0,22.4375,7.5,26.25,46.875,-1
20.625,3.75,22.5,46.875,22.4375,7.5,26.25,51.75,1
20.625,3.75,26.25,42.0,22.4375,7.5,30.0,46.875,1
20.625,3.75,26.25,46.875,22.4375,7.5,30.0,51.75,1
22.4375,0.0,22.5,42.0,24.25,3.75,26.25,46.875,-1
